,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict
2561,2562,44,management,divorced,tertiary,no,476,yes,yes,unknown,26,may,127,2,-1,0,unknown,0
2562,2563,40,blue-collar,married,primary,no,-335,yes,no,unknown,27,may,260,1,-1,0,unknown,0
2563,2564,51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,968,2,-1,0,unknown,1
2564,2565,29,admin.,single,secondary,no,0,yes,no,cellular,5,may,187,1,365,1,other,0
2565,2566,52,admin.,divorced,secondary,no,361,no,yes,cellular,20,nov,147,1,-1,0,unknown,0
2566,2567,45,admin.,married,secondary,no,373,yes,no,unknown,21,may,17,7,-1,0,unknown,0
2567,2568,54,blue-collar,married,secondary,no,844,no,no,telephone,5,feb,8,7,189,18,other,0
2568,2569,55,housemaid,married,secondary,no,5,no,no,cellular,11,jul,269,2,-1,0,unknown,0
2569,2570,38,admin.,married,secondary,no,4874,no,no,unknown,6,jun,1291,3,-1,0,unknown,1
2570,2571,45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,0
2571,2572,52,technician,married,secondary,no,786,no,no,cellular,8,jul,310,1,-1,0,unknown,0
2572,2573,46,management,divorced,tertiary,no,25,no,no,unknown,17,jun,564,2,-1,0,unknown,0
2573,2574,39,services,married,secondary,no,2040,yes,no,cellular,12,may,312,6,-1,0,unknown,0
2574,2575,28,blue-collar,married,secondary,no,2,yes,no,unknown,29,may,750,2,-1,0,unknown,0
2575,2576,43,admin.,married,secondary,no,132,no,no,cellular,27,may,187,2,71,1,success,1
2576,2577,37,management,divorced,secondary,no,0,yes,no,unknown,18,jun,187,1,-1,0,unknown,0
2577,2578,51,blue-collar,married,primary,no,3764,no,no,telephone,9,mar,450,3,181,6,success,1
2578,2579,37,services,married,secondary,no,692,yes,no,telephone,20,nov,42,1,-1,0,unknown,0
2579,2580,50,self-employed,married,secondary,no,5312,no,no,cellular,23,jul,106,3,-1,0,unknown,0
2580,2581,39,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,1
2581,2582,49,technician,divorced,secondary,no,1669,yes,no,unknown,20,jun,34,3,-1,0,unknown,0
2582,2583,55,retired,married,primary,no,8894,no,no,unknown,11,jun,262,1,-1,0,unknown,0
2583,2584,40,technician,divorced,secondary,no,6,no,no,cellular,27,aug,26,16,-1,0,unknown,0
2584,2585,54,entrepreneur,married,tertiary,no,1129,no,yes,cellular,28,jan,242,1,184,8,failure,0
2585,2586,34,technician,married,tertiary,no,932,yes,no,cellular,4,jun,218,1,-1,0,unknown,0
2586,2587,57,admin.,married,primary,no,1119,no,no,cellular,30,apr,176,2,-1,0,unknown,0
2587,2588,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,0,unknown,0
2588,2589,60,housemaid,married,secondary,no,0,no,no,telephone,4,aug,153,1,1,7,success,1
2589,2590,52,technician,married,tertiary,no,3440,yes,no,cellular,9,jul,194,1,-1,0,unknown,0
2590,2591,50,technician,married,tertiary,no,1347,yes,yes,unknown,12,jun,582,1,-1,0,unknown,0
2591,2592,36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown,0
2592,2593,51,admin.,married,secondary,no,52,yes,yes,telephone,23,jul,36,15,-1,0,unknown,0
2593,2594,38,admin.,single,secondary,no,100,yes,no,unknown,7,may,786,1,-1,0,unknown,0
2594,2595,57,retired,married,secondary,no,0,no,yes,unknown,30,jun,104,2,-1,0,unknown,0
2595,2596,24,blue-collar,single,secondary,no,-438,yes,no,unknown,27,may,410,1,-1,0,unknown,0
2596,2597,44,unemployed,divorced,tertiary,no,0,no,no,cellular,5,feb,1960,3,-1,0,unknown,1
2597,2598,44,management,married,tertiary,no,3762,no,no,cellular,28,aug,125,12,-1,0,unknown,0
2598,2599,36,technician,single,primary,no,2169,yes,no,cellular,18,nov,133,2,110,3,other,0
2599,2600,46,management,married,secondary,no,1114,no,no,cellular,31,jul,87,8,-1,0,unknown,0
2600,2601,45,services,single,secondary,no,141,yes,no,unknown,12,may,111,4,-1,0,unknown,0
2601,2602,37,technician,married,secondary,no,703,no,no,cellular,31,jul,92,2,-1,0,unknown,0
2602,2603,24,blue-collar,married,secondary,no,1222,yes,no,cellular,20,apr,369,1,-1,0,unknown,0
2603,2604,44,admin.,married,secondary,yes,-1249,yes,yes,unknown,19,may,83,4,-1,0,unknown,0
2604,2605,56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,1,-1,0,unknown,1
2605,2606,36,technician,single,tertiary,no,0,yes,no,cellular,14,may,155,2,303,3,other,0
2606,2607,47,blue-collar,divorced,primary,yes,0,yes,no,cellular,28,jul,327,3,-1,0,unknown,0
2607,2608,58,housemaid,married,primary,no,2348,no,no,unknown,9,jun,226,1,-1,0,unknown,0
2608,2609,52,technician,married,tertiary,no,104,no,no,cellular,14,aug,244,2,-1,0,unknown,0
2609,2610,37,services,married,primary,no,0,yes,yes,unknown,12,jun,137,1,-1,0,unknown,0
2610,2611,47,services,married,secondary,no,-553,yes,no,cellular,13,may,8,7,-1,0,unknown,0
2611,2612,37,blue-collar,married,secondary,no,982,yes,no,cellular,9,jul,231,2,-1,0,unknown,0
2612,2613,31,services,single,secondary,no,122,yes,no,cellular,4,feb,157,4,268,2,failure,0
2613,2614,30,unemployed,single,tertiary,no,1159,no,no,cellular,12,aug,95,1,68,1,success,1
2614,2615,42,housemaid,married,secondary,no,327,no,no,cellular,14,aug,110,1,-1,0,unknown,0
2615,2616,55,blue-collar,married,primary,no,842,no,no,telephone,31,jul,144,2,-1,0,unknown,0
2616,2617,41,management,married,primary,no,-679,yes,yes,unknown,28,may,209,2,-1,0,unknown,0
2617,2618,58,entrepreneur,married,tertiary,no,0,no,yes,cellular,30,jan,540,1,2,2,other,0
2618,2619,48,entrepreneur,married,tertiary,yes,-392,no,no,cellular,31,jul,725,4,-1,0,unknown,0
2619,2620,26,services,single,secondary,no,186,yes,no,unknown,21,may,72,3,-1,0,unknown,0
2620,2621,30,management,single,tertiary,no,499,yes,no,cellular,13,aug,92,2,90,1,failure,0
2621,2622,33,management,single,tertiary,no,2485,yes,no,cellular,2,nov,91,2,-1,0,unknown,0
2622,2623,31,entrepreneur,single,tertiary,no,46,yes,no,cellular,5,feb,90,1,-1,0,unknown,0
2623,2624,30,admin.,single,secondary,no,219,yes,yes,cellular,18,may,91,6,-1,0,unknown,0
2624,2625,42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,0
2625,2626,34,technician,single,tertiary,no,482,yes,no,cellular,20,apr,69,3,-1,0,unknown,0
2626,2627,54,management,divorced,primary,no,0,no,no,unknown,6,may,472,1,-1,0,unknown,0
2627,2628,31,technician,single,tertiary,no,-162,yes,no,cellular,18,may,380,1,-1,0,unknown,0
2628,2629,62,retired,married,tertiary,no,4692,yes,no,cellular,15,oct,73,1,-1,0,unknown,0
2629,2630,27,services,single,secondary,no,87,no,no,cellular,8,jul,260,1,-1,0,unknown,0
2630,2631,47,blue-collar,married,primary,no,3067,yes,no,cellular,13,may,141,2,-1,0,unknown,0
2631,2632,36,management,single,secondary,no,1785,no,no,cellular,21,nov,136,2,-1,0,unknown,0
2632,2633,43,management,married,unknown,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,0
2633,2634,45,management,married,tertiary,no,1447,yes,yes,cellular,7,jul,461,2,-1,0,unknown,0
2634,2635,33,management,married,tertiary,no,437,yes,no,cellular,9,jul,293,1,-1,0,unknown,0
2635,2636,46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1148,1,276,2,other,1
2636,2637,22,student,single,secondary,no,722,yes,no,cellular,2,apr,108,1,-1,0,unknown,0
2637,2638,56,retired,married,secondary,no,0,no,no,cellular,2,jun,71,3,-1,0,unknown,0
2638,2639,50,management,married,tertiary,no,5108,yes,no,cellular,19,jun,140,2,-1,0,unknown,0
2639,2640,35,services,married,secondary,no,33,yes,no,cellular,22,jul,181,1,-1,0,unknown,0
2640,2641,57,technician,divorced,tertiary,no,126,no,no,telephone,4,jun,166,2,-1,0,unknown,0
2641,2642,50,admin.,married,secondary,no,4117,no,no,cellular,21,nov,530,1,-1,0,unknown,0
2642,2643,34,blue-collar,married,secondary,no,10,yes,yes,cellular,11,may,196,2,356,1,failure,0
2643,2644,52,housemaid,married,primary,no,3798,yes,no,cellular,17,jul,1208,1,-1,0,unknown,1
2644,2645,49,housemaid,married,primary,no,0,yes,no,cellular,17,jul,51,1,-1,0,unknown,0
2645,2646,25,student,married,tertiary,no,0,yes,no,cellular,9,jul,160,1,-1,0,unknown,0
2646,2647,33,technician,married,secondary,no,480,yes,no,cellular,30,jan,272,1,270,1,other,0
2647,2648,29,admin.,single,secondary,no,-309,yes,yes,unknown,4,jun,215,1,-1,0,unknown,0
2648,2649,56,admin.,married,secondary,no,33,no,yes,cellular,19,nov,111,1,-1,0,unknown,0
2649,2650,46,management,married,tertiary,no,74,yes,no,cellular,7,jul,15,11,-1,0,unknown,0
2650,2651,35,management,married,tertiary,no,126,no,yes,cellular,7,jul,371,2,-1,0,unknown,0
2651,2652,37,unemployed,married,primary,no,3051,yes,no,cellular,20,nov,303,4,-1,0,unknown,0
2652,2653,28,admin.,single,secondary,no,251,yes,no,unknown,6,may,178,2,-1,0,unknown,0
2653,2654,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,0
2654,2655,26,student,single,unknown,no,689,no,no,cellular,25,may,678,2,-1,0,unknown,0
2655,2656,56,retired,married,secondary,no,0,no,no,cellular,6,aug,113,3,-1,0,unknown,0
2656,2657,45,admin.,married,primary,no,-407,yes,yes,cellular,29,jan,503,2,224,18,other,0
2657,2658,55,technician,married,tertiary,no,647,yes,no,cellular,21,jul,150,4,-1,0,unknown,0
2658,2659,35,blue-collar,married,secondary,no,274,yes,yes,unknown,20,may,205,1,-1,0,unknown,0
2659,2660,33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,0
2660,2661,55,entrepreneur,married,secondary,no,27624,no,no,telephone,3,jun,437,1,-1,0,unknown,0
2661,2662,23,services,single,secondary,no,75,yes,no,unknown,15,may,448,4,-1,0,unknown,0
2662,2663,46,entrepreneur,married,tertiary,no,0,yes,yes,cellular,6,may,37,1,-1,0,unknown,0
2663,2664,51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,253,1,-1,0,unknown,0
2664,2665,39,blue-collar,married,secondary,no,4777,yes,no,cellular,20,nov,103,1,-1,0,unknown,0
2665,2666,38,technician,single,secondary,no,8637,yes,no,cellular,13,may,193,1,-1,0,unknown,0
2666,2667,37,housemaid,married,primary,no,0,no,no,cellular,29,aug,17,12,-1,0,unknown,0
2667,2668,31,management,single,tertiary,no,29,no,no,cellular,26,aug,179,2,-1,0,unknown,0
2668,2669,37,management,married,secondary,no,4056,no,no,cellular,18,nov,114,1,-1,0,unknown,0
2669,2670,36,admin.,married,secondary,no,110,yes,no,telephone,4,feb,185,1,-1,0,unknown,0
2670,2671,36,entrepreneur,married,tertiary,no,280,yes,no,cellular,7,may,252,1,351,1,failure,0
2671,2672,39,technician,married,tertiary,no,4765,yes,no,cellular,7,aug,108,2,-1,0,unknown,0
2672,2673,33,technician,married,secondary,no,390,yes,no,cellular,8,aug,151,2,-1,0,unknown,0
2673,2674,60,retired,married,primary,no,1216,no,no,cellular,28,jan,156,1,-1,0,unknown,0
2674,2675,45,blue-collar,married,secondary,no,751,no,no,cellular,11,aug,176,4,-1,0,unknown,0
2675,2676,30,admin.,married,secondary,no,2931,yes,no,unknown,29,may,199,3,-1,0,unknown,0
2676,2677,31,services,single,secondary,no,8,no,no,cellular,7,jul,340,3,-1,0,unknown,0
2677,2678,59,retired,married,primary,no,4007,no,no,cellular,28,may,581,3,63,6,failure,0
2678,2679,55,technician,married,secondary,no,55,no,yes,cellular,28,aug,19,17,-1,0,unknown,0
2679,2680,25,technician,single,secondary,no,1847,no,no,cellular,26,may,137,2,-1,0,unknown,0
2680,2681,29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,0
2681,2682,37,technician,divorced,secondary,no,2686,no,no,cellular,14,aug,144,4,-1,0,unknown,0
2682,2683,35,technician,single,tertiary,no,275,yes,no,cellular,25,aug,63,5,-1,0,unknown,0
2683,2684,57,self-employed,married,secondary,no,2109,no,no,cellular,21,aug,107,6,-1,0,unknown,0
2684,2685,53,services,divorced,tertiary,no,329,no,no,cellular,30,jan,189,1,-1,0,unknown,0
2685,2686,25,management,married,tertiary,no,0,yes,no,cellular,31,jul,20,31,-1,0,unknown,0
2686,2687,25,services,single,secondary,no,199,no,no,cellular,15,feb,101,2,-1,0,unknown,0
2687,2688,45,blue-collar,married,secondary,no,27,yes,no,unknown,12,may,299,5,-1,0,unknown,0
2688,2689,56,technician,married,secondary,no,6619,yes,no,telephone,4,nov,465,1,-1,0,unknown,0
2689,2690,36,management,single,tertiary,no,5171,yes,no,cellular,21,nov,174,1,-1,0,unknown,0
2690,2691,36,unemployed,married,tertiary,no,7222,yes,no,cellular,3,jun,86,1,-1,0,unknown,0
2691,2692,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,-1,0,unknown,0
2692,2693,38,entrepreneur,married,tertiary,no,136,yes,yes,cellular,2,feb,113,2,-1,0,unknown,0
2693,2694,47,technician,married,secondary,no,-3,no,yes,unknown,9,jul,197,1,-1,0,unknown,0
2694,2695,41,technician,married,secondary,no,-804,yes,yes,unknown,27,may,269,11,-1,0,unknown,0
2695,2696,53,services,married,primary,no,574,yes,no,unknown,20,may,121,2,-1,0,unknown,0
2696,2697,31,self-employed,married,secondary,no,0,yes,no,cellular,20,nov,23,1,-1,0,unknown,0
2697,2698,40,technician,married,secondary,no,2266,no,no,cellular,26,may,175,3,89,7,other,0
2698,2699,34,self-employed,married,tertiary,no,1029,yes,yes,unknown,16,may,125,1,-1,0,unknown,0
2699,2700,28,services,single,secondary,no,221,yes,no,cellular,15,may,256,1,-1,0,unknown,0
2700,2701,38,management,single,tertiary,no,0,yes,no,unknown,8,may,92,3,-1,0,unknown,0
2701,2702,31,technician,married,secondary,no,547,no,no,cellular,14,aug,204,6,-1,0,unknown,0
2702,2703,31,technician,single,secondary,no,-348,yes,no,cellular,18,may,410,1,-1,0,unknown,0
2703,2704,33,blue-collar,married,primary,no,5,yes,no,cellular,17,apr,1007,2,-1,0,unknown,1
2704,2705,35,technician,divorced,secondary,no,0,yes,no,cellular,12,may,183,6,-1,0,unknown,0
2705,2706,29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other,0
2706,2707,39,self-employed,married,primary,no,2077,yes,no,cellular,31,jul,88,21,-1,0,unknown,0
2707,2708,35,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,344,1,87,3,failure,0
2708,2709,42,services,single,secondary,no,838,yes,no,cellular,19,nov,266,2,-1,0,unknown,0
2709,2710,60,technician,married,secondary,no,824,yes,no,cellular,9,feb,127,1,558,7,other,0
2710,2711,44,blue-collar,single,secondary,no,-292,yes,no,unknown,2,jun,179,7,-1,0,unknown,0
2711,2712,36,management,married,tertiary,no,130,no,no,cellular,4,may,65,1,-1,0,unknown,0
2712,2713,33,student,married,secondary,no,1536,no,no,cellular,6,aug,258,2,178,4,success,1
2713,2714,42,blue-collar,married,unknown,no,345,yes,yes,cellular,28,jul,307,3,-1,0,unknown,0
2714,2715,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,0
2715,2716,38,services,married,secondary,no,387,yes,no,cellular,20,apr,10,3,-1,0,unknown,0
2716,2717,47,self-employed,married,secondary,no,231,no,no,cellular,8,aug,88,2,-1,0,unknown,0
2717,2718,34,entrepreneur,married,tertiary,no,121,yes,no,telephone,18,may,57,6,-1,0,unknown,0
2718,2719,26,student,single,secondary,no,8015,no,no,cellular,26,may,109,1,-1,0,unknown,0
2719,2720,27,entrepreneur,single,secondary,no,77,yes,yes,cellular,5,may,123,1,-1,0,unknown,0
2720,2721,66,self-employed,married,tertiary,no,147,no,no,telephone,12,jan,411,1,-1,0,unknown,0
2721,2722,33,self-employed,single,tertiary,no,562,yes,yes,cellular,6,apr,196,1,363,1,failure,0
2722,2723,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,1
2723,2724,46,self-employed,married,primary,no,2747,no,no,cellular,21,nov,162,2,-1,0,unknown,0
2724,2725,31,blue-collar,married,secondary,no,382,yes,no,cellular,16,apr,198,2,-1,0,unknown,0
2725,2726,40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,216,4,-1,0,unknown,0
2726,2727,31,management,married,tertiary,no,827,no,no,unknown,20,may,38,1,-1,0,unknown,0
2727,2728,46,blue-collar,married,primary,no,0,no,no,cellular,6,aug,178,4,-1,0,unknown,0
2728,2729,42,management,married,tertiary,no,0,no,no,cellular,26,aug,179,16,-1,0,unknown,0
2729,2730,24,student,single,secondary,no,4126,no,no,cellular,5,apr,907,4,185,7,failure,1
2730,2731,51,technician,married,primary,no,260,no,no,cellular,19,aug,137,2,-1,0,unknown,0
2731,2732,41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,0
2732,2733,48,management,divorced,secondary,no,769,no,yes,cellular,28,jan,58,2,184,15,other,0
2733,2734,59,admin.,married,secondary,no,373,yes,yes,cellular,28,jul,362,7,-1,0,unknown,0
2734,2735,47,management,single,tertiary,no,1187,no,no,cellular,31,jul,1739,7,-1,0,unknown,1
2735,2736,31,admin.,divorced,tertiary,no,146,yes,no,unknown,16,may,297,1,-1,0,unknown,0
2736,2737,27,services,single,secondary,no,261,yes,yes,cellular,18,may,113,1,-1,0,unknown,0
2737,2738,44,unemployed,single,tertiary,no,7822,yes,no,telephone,2,feb,20,1,-1,0,unknown,0
2738,2739,52,management,married,primary,no,3343,no,no,cellular,13,oct,227,1,-1,0,unknown,0
2739,2740,38,technician,married,secondary,no,511,yes,no,cellular,20,apr,190,2,342,4,failure,0
2740,2741,34,student,single,unknown,no,86,no,no,cellular,16,nov,244,2,178,1,failure,0
2741,2742,30,management,married,tertiary,no,419,yes,no,cellular,4,jun,194,1,-1,0,unknown,0
2742,2743,37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,0
2743,2744,32,housemaid,divorced,secondary,no,715,yes,yes,unknown,16,may,14,15,-1,0,unknown,0
2744,2745,50,management,married,tertiary,no,346,no,no,cellular,6,feb,178,1,-1,0,unknown,0
2745,2746,48,management,divorced,tertiary,yes,-625,yes,no,unknown,29,may,125,2,-1,0,unknown,0
2746,2747,29,services,single,secondary,no,814,no,no,unknown,6,jan,54,1,-1,0,unknown,0
2747,2748,36,services,married,secondary,no,297,yes,yes,cellular,15,jul,157,5,-1,0,unknown,0
2748,2749,38,blue-collar,married,secondary,no,220,yes,no,cellular,29,jan,207,2,-1,0,unknown,0
2749,2750,23,management,single,tertiary,no,1004,yes,no,cellular,30,mar,114,2,-1,0,unknown,0
2750,2751,29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,2,-1,0,unknown,1
2751,2752,35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,2,-1,0,unknown,0
2752,2753,51,management,married,primary,no,6298,yes,no,unknown,20,jun,14,3,-1,0,unknown,0
2753,2754,35,admin.,divorced,secondary,no,1085,no,no,cellular,4,feb,195,6,97,12,other,0
2754,2755,54,management,divorced,secondary,no,155,yes,no,unknown,14,may,75,1,-1,0,unknown,0
2755,2756,35,services,married,secondary,no,2135,no,no,unknown,11,jun,436,1,-1,0,unknown,0
2756,2757,45,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,13,may,325,2,-1,0,unknown,0
2757,2758,29,blue-collar,married,primary,no,79,yes,no,cellular,18,may,27,4,356,2,failure,0
2758,2759,37,entrepreneur,married,secondary,no,3,no,no,cellular,20,nov,96,1,-1,0,unknown,0
2759,2760,53,unemployed,married,tertiary,no,240,no,no,cellular,29,aug,106,3,-1,0,unknown,0
2760,2761,26,student,single,unknown,no,-41,yes,no,unknown,8,may,229,2,-1,0,unknown,0
2761,2762,72,unknown,married,unknown,no,1165,no,no,cellular,11,aug,400,3,-1,0,unknown,0
2762,2763,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,1
2763,2764,29,technician,single,secondary,no,5,yes,yes,cellular,28,jul,54,2,-1,0,unknown,0
2764,2765,45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,355,1,-1,0,unknown,0
2765,2766,38,management,married,tertiary,no,193,no,no,cellular,18,nov,191,1,-1,0,unknown,0
2766,2767,28,management,married,secondary,no,152,yes,no,cellular,15,apr,412,2,-1,0,unknown,0
2767,2768,45,blue-collar,married,primary,no,333,yes,no,unknown,13,may,160,3,-1,0,unknown,0
2768,2769,41,technician,single,tertiary,no,5389,no,no,cellular,13,aug,209,5,-1,0,unknown,0
2769,2770,30,management,single,tertiary,no,347,no,no,cellular,22,aug,229,2,-1,0,unknown,0
2770,2771,45,technician,married,secondary,no,0,yes,yes,telephone,2,feb,111,2,208,1,failure,0
2771,2772,31,blue-collar,married,secondary,no,631,yes,no,cellular,20,apr,211,2,152,2,failure,0
2772,2773,60,technician,married,secondary,no,824,yes,no,cellular,9,aug,265,1,181,8,success,1
2773,2774,50,technician,married,secondary,no,402,no,no,cellular,4,may,165,1,180,2,failure,0
2774,2775,32,blue-collar,married,secondary,no,7107,yes,no,cellular,17,apr,882,2,-1,0,unknown,1
2775,2776,54,blue-collar,married,secondary,no,3782,yes,no,unknown,30,may,211,4,-1,0,unknown,0
2776,2777,34,admin.,married,secondary,no,507,yes,no,unknown,6,may,190,1,-1,0,unknown,0
2777,2778,41,management,married,secondary,no,71,yes,no,cellular,17,nov,64,1,-1,0,unknown,0
2778,2779,41,blue-collar,divorced,secondary,no,2540,yes,no,cellular,15,may,82,2,366,1,failure,0
2779,2780,34,blue-collar,single,secondary,no,186,no,no,cellular,2,feb,342,1,-1,0,unknown,0
2780,2781,57,management,divorced,tertiary,no,3287,no,no,cellular,30,mar,277,2,337,1,success,1
